word_count,sentence_count,avg_word_length,noun_count,verb_count,adj_count,adv_count,entity_count,person_count,org_count,location_count,sentiment_polarity,sentiment_subjectivity,unique_words,lexical_diversity,label,text
156,13,4.666666666666667,29,28,5,5,17,3,6,1,0.20000000000000004,0.3277777777777778,110,0.7051282051282052,0,Urgent: Update your payment method ANN: Pygoo 0.1 released Pygoo alpha 0.1 released. Pygoo is a SPAR
204,37,2.911764705882353,77,9,5,4,38,0,2,0,0.012499999999999992,0.5583333333333333,129,0.6323529411764706,1,"Job application received depression body care dietary hair protocols v . i ' 0 , x * x 25 m . g 3 o "
433,23,6.187066974595843,86,42,18,9,67,14,14,2,-0.051450216450216475,0.5638961038961039,192,0.44341801385681295,0,System maintenance scheduled Return-Path: ticket_erp.xem7f9k1029828689438@sneakemail.com Delivery-Da
206,17,3.6116504854368934,67,13,13,4,31,1,0,0,0.14999999999999997,0.5202380952380953,131,0.6359223300970874,1,"Your report is ready qu otes to share , check better rattes good day to you sir , check below valid "
208,37,2.8509615384615383,65,14,7,3,41,2,0,2,0.1130952380952381,0.4446428571428571,127,0.6105769230769231,1,Monthly statement available hi there man - feel the vitality what about their health v * i . 0 ' x '
110,8,4.418181818181818,34,10,12,4,7,1,1,0,0.17656249999999998,0.4765625,86,0.7818181818181819,1,"Verify your account immediately italian crafted rolex from $ 75 to $ 275 - free shipping heya , do y"
180,16,4.272222222222222,48,15,5,2,20,0,0,1,0.19217171717171713,0.4729797979797979,114,0.6333333333333333,0,Apple ID: Verify your account envision system outage important message ! please read ! filenet syste
129,11,4.705426356589148,28,14,5,0,9,1,7,0,0.16666666666666666,0.48333333333333334,82,0.6356589147286822,0,Newsletter for March Re: WHM/Cpanel: Where are the Server-wide SpamAssassin settings? Stephen Sloan-
141,38,4.319148936170213,50,10,2,4,18,6,2,0,0.10416666666666667,0.5416666666666666,88,0.624113475177305,0,Confirm your shipping address re : term papers please respond to here is the excel file ( zipped ) .
7,1,11.857142857142858,4,0,1,0,0,0,0,0,0.13636363636363635,0.45454545454545453,7,1.0,1,New comment on your post ToAllCountriesSoftTabsMoneybackPolicy HealthWorldwideProductList
26,1,5.769230769230769,2,4,0,0,3,2,0,0,0.0,0.0,17,0.6538461538461539,1,Survey: Help us improve Replica Rolex Swiss Watches Reliable watches for everyone at Replica Classic
427,27,4.524590163934426,78,53,33,22,12,4,1,0,0.1471401515151515,0.35613636363636364,211,0.49414519906323184,0,"Event recap and photos anyone to fully bury global warming, they would have to bury the Greens. A Gr"
270,15,4.603703703703704,34,41,20,27,10,4,3,0,0.045075757575757575,0.29027777777777786,117,0.43333333333333335,0,Monthly statement available I've never understood the mouse buffer operation with exmh either. Here'
69,7,4.333333333333333,14,10,5,5,3,0,0,0,0.4375000000000001,0.7,57,0.8260869565217391,1,Welcome to PayPal Find out incredible lovers' secret. If you are looking for trustworthy health shop
116,11,4.732758620689655,24,14,8,4,10,4,2,2,0.2785714285714286,0.5321428571428571,47,0.4051724137931034,1,"Thank you for your feedback Dear Valued Customer, The size limit of your mailbox will soon been exce"
708,98,6.403954802259887,354,58,37,17,85,11,9,0,-0.02656306966145834,0.5013333333333333,248,0.3502824858757062,0,"Your Google account has been locked [Spambayes-checkins] spambayes/spambayes CoreUI.py, 1.1.2.2, 1.1"
340,17,5.302941176470588,71,27,20,2,62,13,16,0,0.10227272727272728,0.36958874458874463,234,0.6882352941176471,0,Job application received From rssfeeds@jmason.org Fri Oct 4 11:01:51 2002 Return-Path:  Delivered-To
197,17,4.695431472081219,48,23,15,2,11,0,8,0,0.0794237012987013,0.5076479076479076,123,0.6243654822335025,1,Your refund is ready to be claimed note ! citibank account suspend in process dear customer : recent
51,2,4.784313725490196,14,5,2,1,6,1,2,0,0.39999999999999997,0.6,36,0.7058823529411765,0,Your Google account has been locked Direct message from SpamExperts via web Monitor email test (>100
26,1,4.615384615384615,14,4,1,0,1,0,1,0,0.0,0.0,25,0.9615384615384616,1,Job application received How to make money like a porn star Enlarged man pole to reach womens G-spo
30,1,3.466666666666667,3,3,3,0,5,2,1,0,0.1,0.25,25,0.8333333333333334,0,Your refund is ready to be claimed money I owe you $90 for shopping and you owe me $40 for Jac's vou
174,9,3.5804597701149423,29,17,11,5,14,5,5,0,0.07623697916666666,0.4661706349206349,141,0.8103448275862069,1,Suspicious login attempt detected Be full of energy and fill your partner with it o dtb fdk The aver
35,3,4.8,7,6,0,1,3,1,1,0,0.0,0.0,28,0.8,1,Your order has been shipped Here is your E-greeting Your friend has sent you an Ecard from WorldPost
191,10,5.141361256544503,47,18,17,9,15,0,1,2,0.13972222222222222,0.5397222222222221,132,0.6910994764397905,0,Newsletter for August meeting notice fourth mid-continental workshop on phonology ( mcwop 4 ) where 
4282,386,5.535030359645026,638,490,203,51,369,79,51,10,0.002398081534772182,0.45035971223021587,487,0.11373190098085006,0,Newsletter for July [clamav-virusdb] Update (daily: 5749) ClamAV database updated (09 Feb 2008 01-40
34,4,6.617647058823529,9,6,5,1,5,0,3,0,0.4666666666666666,0.5333333333333333,32,0.9411764705882353,1,Delivery scheduled for Wednesday Closed men's power Add more fire to your relations. To those who lo
163,16,5.809815950920245,66,11,12,0,22,2,3,2,0.041666666666666664,0.07916666666666666,104,0.6380368098159509,0,Survey: Help us improve job announcement for a spanish sociolinguist at ohio state univ . department
64,6,4.578125,12,8,6,4,5,1,0,0,0.2789115646258503,0.5241496598639456,55,0.859375,1,Claim your prize now and show how deeply you love him. Dear c202f8eb239faf8d4b0a5c6a41cde453 Summer 
63,5,5.349206349206349,9,2,2,1,18,4,3,0,0.175,0.7,56,0.8888888888888888,0,Click here to verify your information [IIU] OT: The funny side of spam Mr Michele Neylon Blacknight 
1616,104,4.491955445544554,329,172,88,59,105,26,33,7,0.17724705849705846,0.5356205760051915,790,0.48886138613861385,0,Your subscription is expiring today 20020710 Lockergnome Digital Media Â 07.10.2002 MediaREPORT A BO
104,10,4.971153846153846,16,13,3,2,13,0,3,3,0.12499999999999999,0.325,73,0.7019230769230769,1,Calendar invite for ReviewMeeting CNN Alerts: My Custom Alert CNN Alerts: My Custom Alert Alert Name
43,4,5.395348837209302,12,7,6,2,5,2,1,1,0.1638888888888889,0.3819444444444445,34,0.7906976744186046,1,Office closed for holiday Qualitative replica watches for most exacting people These original watche
254,57,4.877952755905512,50,36,15,13,12,3,5,0,-0.018030303030303042,0.6251515151515151,172,0.6771653543307087,0,IRS: You have a tax refund pending Re: [Python-Dev] PEP 365 (Adding the pkg_resources module) At 05:
74,7,5.081081081081081,17,7,4,2,5,2,3,0,0.25625,0.765625,57,0.7702702702702703,0,"Conference registration confirmed Re: [python-win32] Monitor directories/files Julius wrote: > Hi, >"
70,2,4.828571428571428,18,7,7,5,4,0,0,1,0.21510416666666668,0.4927083333333333,59,0.8428571428571429,1,"Your password will expire in 24 hours Top Quality Size Now, thanks to an incredible breakthrough, th"
2531,166,5.101540892927696,516,273,172,84,338,57,139,19,0.051970922159601425,0.41759944458057674,726,0.2868431450019755,0,Survey: Help us improve From guterman@mediaunspun.imakenews.net Wed Aug 14 14:38:59 2002 Return-Path
81,9,4.802469135802469,20,7,5,3,5,2,2,0,-0.002083333333333326,0.425,58,0.7160493827160493,0,Office closed for holiday Re: [Python-Dev] Encoding detection in the standard library? David Wolever
17,2,4.411764705882353,5,1,1,0,2,0,1,0,0.8,1.0,17,1.0,0,Microsoft: Security code for verification Oh god i am happy to see your message after 3 days
734,34,4.732970027247957,188,79,40,13,48,7,1,3,0.11259722222222222,0.40711111111111103,328,0.44686648501362397,0,Invoice #510135 - Payment required texas market analysis team : i have asked troy denetsosie to be r
41,3,5.317073170731708,11,4,6,0,5,1,1,1,0.26749999999999996,0.5,37,0.9024390243902439,1,Monthly statement available More love and delight for your gf Fast and permanent increase in length 
172,58,4.453488372093023,47,21,7,10,5,0,1,0,0.1390625,0.565625,115,0.6686046511627907,0,"Verify your account immediately On 08/08/02 15:26 -0700, Chip Paswater wrote: ) > ) > Well, a little"
37,3,4.891891891891892,11,5,0,1,2,1,0,0,0.0,0.0,31,0.8378378378378378,1,Your inquiry about features Here is your E-greeting Your friend has sent you an Ecard from AudioPost
36,2,5.944444444444445,12,3,4,1,2,0,0,0,0.15000000000000002,0.325,32,0.8888888888888888,1,Your refund is ready to be claimed eannep Medications for consumers and medical health professionals
66,7,4.287878787878788,11,9,7,5,3,0,0,0,0.24761904761904763,0.5523809523809524,58,0.8787878787878788,1,Your report is ready Get slim this summer. If you are looking for good health shop. You wont find be
52,7,5.019230769230769,17,5,3,5,6,2,1,0,0.43999999999999995,0.6700000000000002,41,0.7884615384615384,1,Weekly team sync notes Dear jose Your mailbox is almost full. 496MB 500MB To avoid account from bein
24,4,5.375,4,2,4,1,4,3,1,0,0.44034090909090906,0.8636363636363636,21,0.875,1,Click here to verify your information New porno Carmen Electra #jMKdNgPamela Anderson Stunning sexy 
301,19,3.6245847176079735,48,25,9,12,23,8,4,0,0.20666666666666664,0.515,160,0.53156146179402,0,"Claim your prize now Re: sa-learn --ham ground rules On Tuesday 12 February 2008, John Hardin wrote:"
74,6,4.108108108108108,20,11,1,5,2,0,0,1,0.10000000000000002,0.6916666666666665,57,0.7702702702702703,1,Project update for Phoenix it`s haley Hi My name is haley. I found your email on that dating site. I
45,4,4.933333333333334,10,5,4,3,4,0,1,0,0.14,0.6242857142857143,43,0.9555555555555556,1,Your Citibank account has been compromised Become our customer today. We try to focus on the proven 
3572,946,4.9624860022396415,1622,312,194,43,357,178,41,14,0.013909541511771996,0.04448574969021066,1637,0.45828667413213886,0,"Urgent: Update your payment method fw : "" red , white and blue out "" - - - - - original message - - "
37,3,3.675675675675676,6,4,3,1,1,0,1,0,0.32857142857142857,0.7202380952380952,36,0.972972972972973,1,Security alert: Unusual activity detected Find the right place to order medications online . We Pro 
98,10,4.295918367346939,33,14,3,1,6,1,1,0,0.3708767361111111,0.46597222222222223,82,0.8367346938775511,1,"Password changed successfully siliceous parr , get your university diploma do you want a prosperous "
143,9,4.671328671328672,28,15,5,3,15,5,4,2,0.07196969696969698,0.3537878787878788,92,0.6433566433566433,0,Conference registration confirmed fw : summary of bloomberg powermatch ' s european proposal louise 
71,3,5.211267605633803,16,10,8,8,3,0,1,1,0.13893939393939395,0.5589826839826839,58,0.8169014084507042,1,"Survey: Help us improve Enjoy The Sex Life You Deserve Now, thanks to an incredible breakthrough, th"
20,2,7.6,4,3,0,0,1,0,0,0,-0.08333333333333333,0.21666666666666667,20,1.0,1,Your subscription is expiring today For:735a27c083ba7e832c888717e86bf2cb Black Panthers Sue White Gu
176,11,4.017045454545454,28,27,7,13,9,2,2,0,0.13518518518518519,0.7444444444444445,116,0.6590909090909091,0,"Delivery scheduled for Friday Re: [opensuse] Localhost:631 is Not Found On Mon, 2008-02-18 at 23:47 "
66,6,4.696969696969697,14,7,6,3,3,0,0,0,0.4,0.445,60,0.9090909090909091,1,System maintenance scheduled Dont let failures in bed be your nightmares anymore. Dear 21eba62e2277e
5,1,5.2,1,2,0,0,0,0,0,0,0.0,0.0,5,1.0,0,Survey: Help us improve Anytime...
69,3,4.869565217391305,19,7,5,1,6,0,0,0,0.35416666666666663,0.7916666666666666,60,0.8695652173913043,1,Meeting scheduled for Monday Compare Top 5 Penis Enlargers Read hundreds of testimonials from satisf
21,2,4.714285714285714,7,2,3,1,1,0,0,1,0.12708333333333333,0.5854166666666667,20,0.9523809523809523,1,Your payment has failed - update now Celebrate independence day with a hard boner. Your happy and he
308,21,4.9188311688311686,84,39,21,14,12,2,0,0,-0.011875,0.3678571428571428,196,0.6363636363636364,1,Netflix: Update your billing information fw : fw : your private invitation cn - 0908 rl - - - - - or
63,8,3.857142857142857,9,12,3,6,1,0,0,0,0.38,0.4533333333333334,50,0.7936507936507936,1,"Your password will expire in 24 hours buy your medicines from us , viagra , xanax and more . no doct"
61,5,5.0,15,6,9,2,4,2,0,1,0.2590909090909091,0.3409090909090909,54,0.8852459016393442,1,"Your report is ready All your buddies will envy you Along with greater length, you'll obtain more st"
34,3,5.088235294117647,9,4,3,1,3,0,1,0,0.4388888888888889,0.7222222222222222,30,0.8823529411764706,1,Your subscription has been renewed Help Stop Premature Ejaculation! Read hundreds of genuine testimo
59,6,5.203389830508475,13,7,0,1,10,5,1,0,0.1361111111111111,0.42777777777777776,44,0.7457627118644068,0,"Job application received RE: Extension Form Cheers Tony, Talk to you soon, Chris -----Original Messa"
147,6,5.7687074829931975,32,13,6,0,19,4,5,0,0.3166666666666667,0.6166666666666667,96,0.6530612244897959,0,Welcome to Microsoft From rssfeeds@jmason.org Mon Oct 7 12:05:10 2002 Return-Path:  Delivered-To: yy
492,36,4.225609756097561,78,45,25,10,38,3,5,0,-0.07297297297297296,0.40852638352638365,203,0.41260162601626016,0,Team lunch next week Re: [opensuse] setserial parameters -----BEGIN PGP SIGNED MESSAGE----- Hash: SH
41,3,4.7317073170731705,7,3,5,1,2,1,1,0,0.2681818181818182,0.42727272727272725,38,0.926829268292683,0,"New features available Errr... not to be pedantic or anything, but this is called ""omit one testing"""
2239,124,4.991514068780706,782,91,69,27,187,7,12,0,0.22209926224010731,0.6577408897831434,536,0.2393925859758821,0,Your subscription has been renewed Re: postfix in a courier proxy cluster wont deliver mails to remo
184,6,4.3478260869565215,26,12,3,2,40,2,4,1,-0.390625,0.5,164,0.8913043478260869,0,Your inquiry about pricing contacts here are my contacts . after i did all these i realized i should
472,24,4.697033898305085,122,38,24,23,55,6,23,1,0.33697290363957033,0.544656886323553,263,0.5572033898305084,0,Act now: Limited time offer CNET Shopper Newsletter: PDA Edition Shopper All CNET The Web Â 1 Cyber 
67,3,3.656716417910448,11,3,3,0,7,0,1,0,-0.08333333333333333,0.16666666666666666,45,0.6716417910447762,0,Newsletter for February hl & p volumes 6 / 00 disregard the prior e - mail . this is the correct spr
98,8,4.836734693877551,17,10,4,3,13,1,4,3,0.35727272727272724,0.36090909090909096,67,0.6836734693877551,1,New features available CNN Alerts: My Custom Alert CNN Alerts: My Custom Alert Alert Name: My Custom
306,26,4.624183006535947,70,36,8,8,12,3,3,0,0.030158730158730142,0.657936507936508,166,0.5424836601307189,0,"Amazon: Your order requires confirmation Re: [SM-USERS] sendmail verbose output HI, Sorry I had earl"
261,15,5.689655172413793,56,35,12,2,40,4,16,3,0.18435064935064932,0.3363203463203463,160,0.6130268199233716,0,Project update for Titan Feb. 21st: Top 5 reasons to use hosted Exchange and SharePoint Services Tec
98,10,4.826530612244898,25,9,9,1,8,2,2,0,0.025,0.3575,72,0.7346938775510204,0,Delivery scheduled for Tuesday Re: [Python-3000] u'text' as an alias for 'text'? Barry Warsaw schrie
159,9,4.283018867924528,20,18,8,5,21,12,0,0,0.3572727272727273,0.5147979797979798,119,0.7484276729559748,0,You have 293704 unread messages research group move to the 19 th floor hello all : in case any of yo
19,2,4.578947368421052,6,3,0,1,2,0,0,0,0.1,0.4,18,0.9473684210526315,0,Confirm your shipping address I will come with karnan car. Please wait till 6pm will directly goto d
199,11,4.482412060301508,40,26,16,7,10,1,4,0,0.0409090909090909,0.3333333333333333,133,0.6683417085427136,0,Urgent: Update your payment method Blogspot (was Re: giberish) Michael Hutchinson wrote: > I don't k
272,18,4.959558823529412,46,34,18,20,19,3,2,1,0.12979910714285714,0.5064732142857143,167,0.6139705882352942,0,"Claim your prize now So then, Tim Peters is all like:> [Tim] > > My tests train on about 7,000 msgs,"
33,2,4.121212121212121,7,3,1,0,2,0,0,0,1.0,0.75,31,0.9393939393939394,0,"URGENT: Your account will be suspended OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1"
161,8,4.53416149068323,37,17,17,3,5,2,1,0,-0.08154761904761906,0.530952380952381,106,0.6583850931677019,0,Thank you for your feedback Re: [opensuse] Amavis-new John Andersen wrote: > Is there any replacemen
90,6,4.333333333333333,12,16,3,2,4,1,1,0,-0.049999999999999996,0.525,67,0.7444444444444445,0,Your order has been shipped Re: configure failed in tru64 Jarkko Hietaniemi wrote: > If you could tr
25,2,5.64,10,3,0,2,2,0,2,0,0.4,1.0,13,0.52,1,Conference registration confirmed Your password has Expired CLICK HERE to update your email account.
76,8,4.7894736842105265,20,12,10,6,4,1,0,0,0.22268398268398265,0.5692640692640693,69,0.9078947368421053,1,Security alert: Unusual activity detected here is your ciaiis it ' s a beautiful day today clalis so
34,5,4.4411764705882355,6,5,2,2,4,0,1,0,0.4,0.8,29,0.8529411764705882,1,"Thank you for your feedback Orange customer, you may now claim your FREE CAMERA PHONE upgrade for yo"
